,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
4781,31988.1062,30025.36473,29926.44696,33835.51162,36825.09104,32907.71575,34590.66371,30029.63436,36322.69102,39215.28972,36139.51626,34968.59532,31383.61276,36207.96833,41173.26662,42220.27723,45762.21321,44961.8231,40538.58956,45284.80822
4782,33283.50014,30556.72352,30083.13043,35036.47037,37836.84319,34122.05844,35753.53909,30377.96118,37502.5046,40257.10889,37437.01799,35961.99155,31817.02476,36577.4146,42370.428,43491.74258,46592.20145,46030.37441,40880.6016,46326.26929
4783,35814.57775,33403.26891,32150.99601,37393.39966,40494.84203,35868.8178,38399.23458,32890.86722,39790.91733,42537.71782,40086.88756,38367.86444,33698.06159,39746.79071,45373.18118,46648.61732,49004.16126,48871.89055,43743.77557,48665.64839
4784,38759.19907,37075.1061,34925.93815,40588.23516,43825.08453,38028.23405,41719.90198,36283.94488,42589.0624,45592.92433,43546.75026,41677.97136,36136.22864,43742.80897,49111.22144,50606.07681,52645.10422,52541.9493,47681.82229,51582.79103
4785,41855.90029,40592.291,37569.20071,44003.29856,47523.60952,39828.54744,45398.72069,39977.65506,45837.16506,49033.69439,47149.14246,45517.69194,38750.0765,47764.26028,53026.45613,54769.92335,57097.88687,56331.36683,51589.34637,54434.74229
4786,44587.50382,43839.51776,40146.67685,47040.6519,51019.73785,41314.48737,48670.57776,43619.53456,48871.80619,52297.20198,50526.8669,48795.31826,41128.5999,51711.26152,56864.92689,58630.05099,61395.84511,59885.97645,55171.19699,57140.12339
4787,46812.63565,46418.67576,42618.34559,49438.15831,54014.02069,42607.35004,51305.91357,47056.9614,51458.2921,54818.95618,53361.09583,51453.25804,43029.18497,55230.95512,59893.82316,61692.20982,65284.77642,63106.01359,58168.06645,59692.5749
4788,48837.2112,48288.44974,44608.77114,51393.61423,56615.99424,44199.26299,53814.06975,49632.91783,53394.32727,56522.0918,55689.77811,53331.11787,44315.92747,58085.87127,62463.14085,64407.22011,68916.56362,66013.88424,60746.41382,62014.45312
4789,50298.85767,49521.32287,46215.37198,52540.0341,58469.36706,45546.03237,55553.07643,50824.95353,54818.88109,57715.73514,57388.89852,53865.6917,45196.72482,60180.25463,63585.09422,66111.76136,71592.23387,68188.8194,62874.13588,64075.79675
4790,51213.16241,50135.98008,47412.64051,53456.51574,59816.88411,46741.1744,56425.87142,51269.06314,55799.19189,58390.26909,58219.46293,53270.49045,45966.10867,61801.34107,64237.61783,66641.9549,72745.50674,69487.28293,64259.69403,64971.67225
4791,51445.04532,50319.9958,48156.10156,53819.54839,60509.01419,47609.3353,56719.59154,52203.98888,56098.79655,58440.06722,58031.1876,52313.37517,46637.80342,62758.17537,64619.14517,66567.53096,73308.15345,69929.77715,64932.47824,64321.79218
4792,50668.34477,50050.24282,48448.78765,53278.98912,60097.18428,47261.5595,56295.92448,52814.93124,55556.26791,57836.37691,57076.58911,51257.83904,46940.46275,62877.49716,64123.77956,66354.06476,73139.52136,69415.02123,64996.59271,62847.23754
4793,49115.54007,48984.6636,47718.96845,51899.44822,58789.88275,46124.33078,54642.0853,51976.27611,54406.03272,56625.97725,55583.91266,49847.80585,46452.80916,62044.54897,62962.77376,65343.84251,72171.72785,67926.4394,64155.96761,60808.01791
4794,46834.25769,47154.63536,45917.85149,50000.97204,56576.94199,44618.29867,52155.50398,50189.97402,52573.5613,54811.27048,53614.75577,48083.73438,45229.39955,59978.66595,60802.3498,63412.48833,69913.84816,65277.56013,61870.66402,58599.63873
4795,45027.15497,45616.72058,44296.52946,48460.60028,54564.08566,43655.16314,49937.23307,48678.06774,50942.64466,53194.31611,51765.90444,46614.02387,44292.87685,57743.62396,58695.63047,61039.56533,67126.76498,62426.86717,59219.35995,56386.16115
4796,43735.72136,44476.40663,43203.7189,47367.28605,52892.58745,42944.55601,48404.84766,47780.39228,49945.54169,51888.39913,50405.7895,45609.54818,43578.26148,56079.49179,56933.75137,59045.85179,64595.7347,60381.49956,57387.63618,54545.90308
4797,40737.40678,41632.56497,40238.83682,44004.95692,48997.90298,40148.05751,45179.81539,44901.17388,46563.0328,48400.69026,46922.35834,42822.19944,41265.93532,52370.84102,53108.46089,55034.78143,60372.26045,57007.44313,54275.9656,51457.05393
4798,37317.51274,38457.62391,36555.16558,40101.82469,44600.0717,36608.73375,41626.58721,41474.58197,42616.9117,44448.68711,42872.5081,39578.20879,38376.57135,48157.12531,48740.18615,50689.85852,55927.84161,53389.38597,51016.43997,47860.15303
4799,34245.18784,35608.70014,33440.05236,36926.72739,41126.0141,33893.91737,38427.24135,38321.24247,39221.43171,41100.70379,39497.8638,36658.19146,35809.41521,44542.06257,45138.46601,46880.51505,52001.70821,49980.2833,47979.5651,44877.58336
4800,32066.17798,33405.77213,31416.85967,34892.79174,38672.49657,32018.64237,35978.79713,36015.75766,36893.45553,38737.35704,37143.58998,34485.26154,33825.78131,41754.70008,42585.56863,44102.55672,49001.26935,47363.96685,45393.33308,42749.45469
4801,30430.41729,31773.35252,29989.80796,33449.34578,36855.49885,30981.1388,34235.80012,34529.05963,35343.49483,37050.84735,35385.36078,32910.47976,32466.26866,39738.1897,40696.91936,42142.78311,46589.3673,45380.24746,43194.58359,41308.15055
4802,29396.80548,30533.10737,29259.5714,32601.4787,35489.30135,30409.74289,33025.50605,33596.97562,34417.10556,35956.42254,34205.8086,31904.67951,31483.89021,38534.25534,39546.65339,40885.44936,44902.00576,43938.64339,41486.49155,40376.62115
4803,28760.13826,29700.55084,29158.92018,32352.28367,34951.78025,30508.43629,32252.46102,33532.88106,34274.38864,35624.71904,33938.12748,31400.21909,30953.03756,38192.78768,39230.62682,40489.45563,44237.38526,43016.44215,40375.16256,40255.18429
4804,28731.75775,29280.11087,30185.07751,33397.55666,35648.39865,31581.58228,32163.45205,34571.71846,35331.1585,36604.98379,34877.72207,31590.5555,30885.11343,39078.41999,40120.97841,41371.64323,44577.12683,42642.74765,39683.63511,41158.66586
4805,28869.64968,28923.97171,31722.98359,35298.63919,37091.32428,33599.96349,32344.40059,36383.16682,37089.44106,38198.35584,36483.53281,32013.82525,30976.87748,40498.78612,41558.74755,42774.65915,45550.52709,42508.05053,39118.23102,42652.85586
4806,29545.95479,29229.02435,33022.24995,36342.13493,38053.0672,34803.19577,32886.70898,37445.26515,38274.00187,39229.58847,37659.7687,32629.52531,31229.43857,41588.93252,42724.25128,44053.89101,46136.97764,43089.55101,39407.20082,43654.94816
4807,32317.60058,31991.0494,35510.72343,38144.80411,40379.09182,36217.55606,35797.34802,39341.37308,40588.39637,41885.3813,40498.88179,35313.79812,33504.96111,44433.31982,45756.94494,47135.85227,48701.45193,46244.4841,42624.32896,45567.82882
4808,35683.50739,35521.4336,38626.62314,40293.38683,43495.3168,37764.2969,39622.22766,41743.25676,43745.01287,45228.26209,44074.54323,38938.54217,36742.96209,48090.55449,49512.59133,51271.71086,52479.54146,50225.51167,46998.33533,48085.4769
4809,38998.26484,38952.58904,42069.51932,43038.44573,46957.90306,39788.51566,43555.96564,44065.57247,47027.79727,48995.76344,47858.11728,42858.8396,40224.81164,52203.58974,53396.90871,55602.58377,56767.12735,54287.04767,51260.44019,51258.33541
4810,41872.49986,42148.05076,45321.5119,45672.51232,50304.3653,41654.79519,46916.80316,46117.70711,50236.77002,52316.28069,51352.17225,46491.88177,43730.47873,56005.44708,56550.52959,59579.03128,60985.63149,57975.85712,55334.5885,54747.22002
4811,44154.97203,44996.13842,48120.40554,47959.63133,53256.66275,43019.6708,49590.64421,47826.81393,52903.47647,55163.95133,54105.93049,49404.45508,47171.62704,59354.53762,58507.7497,62901.96662,64936.59844,61208.95589,58838.34209,57536.22977
4812,45914.16142,47307.66194,50734.06553,49767.93085,55614.61858,44212.32862,51684.49075,49022.77837,55177.95374,57545.4056,56876.72025,51225.23671,50373.15785,62323.11379,60468.77432,65918.00393,68417.24802,63865.87418,61664.0896,60167.72905
4813,47211.73084,49090.14108,52736.46852,50486.2596,57165.70589,44922.6491,53175.13047,50171.10091,56118.55532,59661.24017,59007.92269,51893.47689,53107.80761,64550.22559,62467.66677,67767.98694,71026.97798,65789.39462,63790.52449,62072.77382
4814,48155.64831,50369.22246,54285.8818,50370.85382,57874.05228,44566.58902,54167.32248,50899.81165,56611.31466,61368.38617,60398.27973,52254.98231,55083.17749,65708.74293,64070.03327,68500.38528,72311.26242,67143.74383,65392.23657,63699.9124
4815,48632.93273,51099.8796,54937.97388,49871.17494,58132.36517,43905.70648,54527.4595,51366.20606,56807.90338,62349.60999,60747.58878,51903.43554,56336.50876,66153.25298,64862.92668,68773.9357,72920.65705,67839.50051,66562.75443,64571.56423
4816,48350.87502,51270.63917,54505.0694,48845.01997,57849.56432,43125.26859,54053.94243,51411.08606,56434.69972,62087.40687,59956.57613,50532.03217,56615.46664,65946.02181,64304.02666,68556.13544,72653.15255,67481.34537,66879.22203,64369.16457
4817,47253.43092,50490.00911,52997.20476,47329.26228,56544.67953,42100.74185,52799.77062,50317.04488,55235.46298,60679.21689,58269.56202,49025.77871,55733.7606,64724.8257,62598.59234,67375.42567,71093.10029,66084.87021,65812.90333,62972.18927
4818,45513.61059,48762.59949,50740.73157,45363.48684,54412.00796,40950.30257,50794.42383,48373.73154,53324.04383,58421.38022,56152.26961,47502.43197,53950.52017,62291.99412,60331.84494,65042.94841,68460.88154,63726.22669,63472.91774,60333.2134
4819,43941.64172,47298.96684,48823.80397,44430.94734,52682.89704,40566.23653,48961.28212,47165.44033,51490.4079,56319.61617,54186.90503,46253.09535,52384.20971,59746.24922,58189.31462,62476.29218,65455.75834,60966.1045,60888.18042,57820.34601
4820,42831.84766,46286.24427,47207.71435,43628.74672,51420.53374,40156.80949,47675.07052,46334.57113,50289.91519,54703.03393,52607.4554,45380.33692,51255.65223,57645.45023,56502.8534,60316.14743,62929.39053,59058.47156,58951.76122,55675.97381
4821,40025.07547,43235.38128,43438.685,40723.29798,47583.28228,38162.69946,44578.36322,43315.10871,46775.45308,50890.56835,48786.08645,42830.18724,47968.04579,53530.47602,52784.49513,56319.90489,59063.05714,55747.48562,55419.64571,52139.84539
4822,36911.8947,39478.59757,39079.51846,37321.28488,43380.59647,35508.44182,41260.41291,39898.49115,42660.59531,46656.02529,44591.77497,39937.55145,44033.97389,49095.36585,48662.83593,51990.30345,54923.65408,52324.77325,51618.86614,48443.60671
4823,34143.00839,36384.60279,35619.45854,34519.9218,39923.93138,33141.93827,38335.75415,37037.90955,39259.07169,43164.2618,41036.48224,37176.35698,40631.79228,45176.48482,45147.67992,48106.52969,51152.6923,49075.67342,48199.86218,45184.47844
4824,32003.87279,34152.97879,33131.59577,32586.72865,37383.67281,31513.3922,36054.5428,35146.8588,36953.03496,40628.60444,38480.9715,35038.11316,38318.64184,42376.02265,42702.49861,45238.85312,48072.96246,46439.4327,45436.71598,42710.62087
4825,30478.12861,32636.81506,31413.82684,31468.54211,35533.56719,30395.15828,34249.65916,33849.40306,35322.72065,38820.94376,36828.87739,33572.57291,36525.88279,40352.92204,40870.047,43131.45437,45516.85315,44363.81051,43522.59268,41111.64787
4826,29405.95181,31702.79934,30424.87344,30746.91881,34240.24959,29760.0208,32920.28771,33181.43088,34242.27823,37576.35186,35739.95576,32520.93874,35558.57051,39119.77597,39681.17801,41650.68715,43690.69428,42713.91842,42237.60603,40161.71827
4827,28705.71327,31442.70126,30093.323,30691.54913,33693.21463,29456.12184,31956.69116,33344.87661,34007.13811,37103.42128,35438.19355,31856.54757,35390.95743,38685.28606,39301.12513,41087.8051,42470.70906,41504.43008,41762.70232,40007.07167
4828,28551.73108,32200.10496,30914.49983,31809.30337,34536.10696,29810.58938,31595.30026,34619.2689,34972.81269,37793.63697,36205.87075,31729.64731,36484.0347,39507.33637,40222.022,41695.5966,42020.432,40766.88588,42229.11689,40793.44364
4829,28435.01223,33674.93456,32450.69889,33830.8822,35977.71433,30421.31014,31359.75338,36552.80907,36741.76647,39184.60705,37514.15325,31673.21483,38090.9897,40918.83319,41655.51311,42851.30207,41830.13339,40240.26391,43082.05539,42153.20354
4830,28924.16972,34871.61462,33674.86932,35031.78774,36997.13191,31036.87573,31732.77559,37441.40625,37955.22175,40143.04568,38537.06841,32086.85416,39238.22736,41896.61447,42745.82819,43940.17073,42065.34073,40630.60169,44237.29707,43214.60954
4831,31670.43163,37479.26252,36007.98698,37139.84353,39644.14318,33253.73376,34660.10611,39025.84226,40700.11116,42704.94003,41468.91636,34683.96783,41541.40588,44136.59131,45677.52674,47007.30377,44788.78851,43551.62703,47223.86709,45636.32103
4832,34940.05678,40606.64555,39060.94673,39986.385,43066.32161,36111.74797,38211.50382,41145.33817,44188.32088,46173.34402,45281.51713,38036.07324,44527.45983,47334.56119,49497.37259,50905.3106,49138.18461,47523.58854,50925.8636,49088.48224
4833,37985.96486,43946.67659,42321.22677,43329.15873,46691.86253,38814.70002,41823.3058,44248.29671,47779.59541,50034.10302,49251.02935,41684.24093,48213.54619,50938.57909,53499.3662,55229.3624,53892.31147,51600.95258,55056.22717,53129.80321
4834,40886.09868,46998.95782,45430.54375,46379.41561,49935.6426,41098.68351,45501.67151,47388.66706,50735.19055,53708.84938,52879.39986,44813.82639,52201.12452,54526.13802,56943.62549,59170.02299,58398.56221,55503.3104,59118.92997,56551.86819
4835,43385.78426,49822.15032,48129.60518,48837.25735,52810.33026,42874.35333,48672.97892,49973.79015,53203.38755,56911.76092,56105.30592,47797.89939,55833.87749,57783.43851,60017.20013,62593.43689,62231.69128,59188.49198,62387.58952,59029.0112
4836,45463.76003,52325.1579,50618.3468,50870.993,55401.28193,44340.61432,51336.96164,52543.33659,55314.34976,59712.0218,59110.14272,50356.20934,58995.13984,60911.92117,62916.48992,65734.73879,65417.10062,62062.83678,64827.77571,60913.51419
4837,46933.36144,54099.04527,52466.78336,52236.9768,57340.6535,45445.80285,53343.94579,54317.36545,56849.20176,61819.84143,61175.10197,52085.47459,61399.19788,63223.14659,64936.05004,67648.92962,67974.20751,63835.75623,66412.36697,61744.40833
4838,47965.77938,55246.43071,53775.1535,53077.34711,58648.20523,46257.52606,54858.95925,55768.0227,57658.63511,63196.91279,62199.57679,53082.91641,62865.06283,64660.29172,66319.31298,68295.82466,69871.28471,65149.33919,67245.7848,61798.63012
4839,48494.11419,55578.89769,54444.63065,53075.99622,58996.51109,46681.763,55866.9757,56938.95625,57822.99596,63749.10371,62090.96999,53618.44577,63549.88854,65204.44314,67072.25915,68406.94921,70980.59417,65720.65424,67544.34298,62359.30747
4840,48539.82936,55235.27952,53998.21774,52682.35949,58294.97105,46743.92304,56103.34727,56872.67582,56899.23753,62989.12855,60593.82754,53629.89622,63206.92958,64730.381,66687.08056,67899.94052,71028.90471,65732.07055,66985.65454,62453.89564
4841,47650.15881,53837.8505,52475.85133,51605.58732,56808.0901,45961.00911,55152.84143,55580.37152,55149.0323,61141.56908,57887.3255,52710.61528,61759.07006,63131.38107,65218.96808,66141.66019,69625.60525,64720.70205,65190.15874,61239.30501
4842,46020.04538,51787.5302,50182.62827,49928.28626,54554.06572,44175.60821,53222.27622,53357.32466,52866.33943,58773.55429,55022.26394,51133.96025,59479.5753,60697.92956,62764.77408,63603.81244,67158.84187,62684.69939,62934.42687,58810.39963
4843,44578.71246,50098.25569,48463.16976,48651.70029,52623.49242,43087.2078,51324.20969,51461.74326,51242.36662,56679.19029,52832.6053,49802.68185,57375.16056,58406.44815,60186.09289,61079.13141,64397.85159,60506.68454,60610.00634,56657.86144
4844,43799.05516,48619.17077,47026.51894,47337.42051,50949.68047,42223.41215,49990.68634,49903.80686,50185.91588,55225.18273,51105.28843,48849.35003,55462.65575,56672.38038,58134.14397,59150.54982,61867.01978,58706.40868,58830.22386,54671.62156
4845,40956.5444,45000.71761,43276.47739,43724.06934,47472.09723,39643.88558,46559.92877,46292.78799,46828.7259,51384.77978,47888.95405,45919.09428,51314.48653,52543.32506,54140.54959,55554.48869,58250.35066,55180.5503,55104.84199,51287.98609
4846,37395.09851,40892.95818,39079.31975,39833.38143,43777.53057,36633.90205,42593.58134,42213.10019,42874.6531,47280.63372,44207.84443,42253.80066,46704.85613,48317.13098,49702.90812,51764.31858,54345.49429,51142.02443,51072.23726,47596.56202
4847,34538.66413,37679.18385,35684.93449,36703.61656,40583.37726,33940.15631,39210.63607,38864.30909,39646.92489,43742.19821,40748.87512,39235.5668,42935.99183,44658.57477,45853.5048,48172.7217,50887.08415,47651.70929,47594.97342,44359.40539
4848,32551.14613,35498.81249,33461.52619,34547.34234,38046.19301,31915.93914,36860.5034,36426.88795,37538.17834,41178.70678,38255.76005,37233.57848,40224.48813,41975.44285,42984.04822,45374.85165,47948.32225,45039.71446,44977.54545,42049.19164
4849,31183.85852,33946.13902,31914.55471,32987.67328,36091.06417,30606.05794,35200.63378,34726.39038,35942.94252,39370.09628,36417.41156,35902.76745,38202.95299,40193.13583,41004.30893,43105.3008,45614.08875,43308.04668,42996.69772,40351.27684
4850,30423.62319,32884.1451,30817.54753,32107.18482,34731.34843,29698.26671,34235.78856,33489.49285,34959.00507,38310.70762,35083.00782,35219.62653,36919.1325,39124.27451,39726.50723,41458.52195,43774.02863,42291.60503,41713.86241,39407.57175
4851,30217.18397,32594.47371,30517.61623,31831.10556,33853.09351,29099.18699,33931.70483,33142.31996,34744.94473,37896.80347,34231.20991,35308.98484,36580.93961,38961.60289,39357.08158,40529.10794,42467.52835,42071.64074,41154.33705,39213.02806
4852,30946.65802,33515.4355,31478.98928,32741.03112,33731.76218,29034.02762,34824.94929,34121.51337,35703.2592,38634.90456,34158.174,36586.436,37613.68018,40070.2796,40271.88802,40228.38004,41697.35554,43064.91459,41720.99939,40141.35062
